x,y,cluster_id
8.764863776320066,10.075750070023181,2
2.9748692830087515,7.30641668929984,2
7.172290396180831,7.51268891407428,2
1.861554464910257,8.82304324662958,2
2.1036995055784775,11.51731319260962,2
7.661110407514789,11.700756386243745,2
1.8161555359424333,6.681822539216618,2
7.496269260453545,6.159671329757762,2
6.724091426427146,11.222195556495898,2
6.328781111103596,11.268983424672951,2
7.968613608994918,7.409710538408149,2
2.0553248277146245,11.46749389109008,2
2.476214548347582,9.317966737238729,2
4.30638577135506,6.844036569274815,2
5.026086908941517,8.236356569515186,2
6.474101076175202,7.808276920932505,2
8.709471640903725,10.41602018251536,2
1.6481800201226835,10.319017671482118,2
4.340510327658563,9.87779696269327,2
6.222858448266494,6.099206712131552,2
3.466839330259453,7.6794843192206645,2
3.841034927316994,12.738928122670675,2
5.982165912493328,6.4025247004905115,2
8.00306478679108,6.656853831199639,2
6.622901406695282,7.886697983972608,2
8.664422352363683,10.117873044319113,2
4.7336824112608,7.5215763634331045,2
4.14980350678676,8.436209493043306,2
4.59355565487681,11.560410086178212,2
6.941514620323451,5.612289230411036,2
7.926741320650057,9.587684129129709,2
8.641804550690129,8.895422490233548,2
3.78729056816859,6.045946016092505,2
4.801463936310922,11.063123892210918,2
5.8897284667641205,8.781429138440375,2
3.0079384148008197,10.19299940396498,2
3.7033899824802106,10.15122779530524,2
3.2492830484044184,5.977446579461206,2
2.4184559993763903,10.020777333585084,2
6.482815752039906,10.295529496206688,2
1.2910859980310727,10.112870643140909,2
2.191423818006898,6.29201423388043,2
7.313402890395812,9.20533022716826,2
6.969680036891557,10.117555178443148,2
7.664625985357271,9.152667671465593,2
6.6531875466435935,6.579010583306843,2
7.608536737741407,9.26628844114111,2
2.717136112454593,7.758719517315706,2
6.676051300555061,7.866380323008642,2
7.24392180303992,9.9253047573352,2
6.324076203121033,10.523161048909365,2
7.387892478020637,6.232501948903241,2
6.421291287609005,10.62723416622522,2
1.5981132084737757,8.229680120219315,2
4.942025277768486,7.787927659418894,2
4.831434126989074,11.81633886369509,2
4.4277760448309955,6.790932732309738,2
4.099792045912975,8.884242772420786,2
5.203880434309236,9.785881216256668,2
3.9603490753118367,10.997309468325048,2
2.3773155434726547,7.79620598106088,2
4.149279035900635,11.43242797527334,2
8.180440169811146,10.867395831715424,2
6.791170116561375,12.085318027919072,2
3.491319364430179,8.863064434861304,2
4.631849412498014,7.452443358848013,2
7.217363194150828,5.860746285604455,2
4.097154243526966,7.424994988519402,2
2.9933378487932494,10.117092329257117,2
4.279256677137987,5.304701295432107,2
5.175842551296964,9.718973077068165,2
3.756424193512405,11.918110725679178,2
2.7962915761932767,5.835023047805496,2
7.301560170046496,8.170050947322093,2
6.967372360555843,11.98025655196718,2
6.354139006202175,5.904777251041603,2
1.9136963027620943,8.414185396073577,2
2.9550524053824927,11.62310770440455,2
7.272770983300211,8.84031733029751,2
6.253045157539241,11.23862454401068,2
4.776848474915418,10.974639303239785,2
5.853574563789371,11.473756483721415,2
7.979998706786478,9.609709934522824,2
2.376580159872928,10.800079601579778,2
7.647974372427909,6.685322226783042,2
5.452954378546269,6.0721879415191236,2
3.4404444593336945,8.805681883279858,2
1.4670706421079847,7.587148848605466,2
4.595628216711724,9.749715329540841,2
7.281753874072717,9.458940755347797,2
2.0453280300827825,10.752548954798062,2
6.465972972952118,6.932098343018738,2
6.848275792673396,7.837962931289571,2
4.253494745143594,8.467624570580298,2
4.250657543407988,10.495510301027993,2
6.001429905905735,7.9324971614551965,2
3.4415368450743413,10.104710062161468,2
8.186752582198213,10.485560916137382,2
1.2978642547625707,9.059769383048794,2
5.609198928764231,5.74826585851104,2
3.7088517229759206,6.207513079235646,2
8.765350997968177,9.059365586276954,2
6.267151836183784,12.065252783302405,2
7.637383049088948,10.607655539496552,2
2.6876853901250777,9.815985874043427,2
5.317789858153277,5.072163490455541,2
6.117985912186011,9.342951441641398,2
4.652264695239273,10.261220943601186,2
6.349722014909412,9.191581675748003,2
6.842182367471651,7.897684791328627,2
5.380057266287648,6.974279878351862,2
2.3420825225234974,6.556378665767644,2
3.2270509069175386,7.692284051710113,2
6.603735019893771,5.920746714778188,2
4.611942742135137,8.621724703857097,2
6.167395558421472,7.09597332757486,2
2.905495043416386,10.838038498686966,2
6.035683445067342,12.804247975620749,2
6.9260156017755525,5.543134946514738,2
3.4519021198186985,11.230761590612818,2
4.305800758456549,9.437650077179558,2
3.7714395099127445,10.37790178627839,2
6.368609376742737,6.688131624762519,2
2.5149911062606893,7.884072471504648,2
5.964964237715245,7.007193314523944,2
6.556096789615359,6.881980612132162,2
6.859168080945266,11.817928383061574,2
2.9523932621334703,8.025077903445753,2
5.854376298011317,8.357215932233107,2
4.620721881174959,10.818896982900535,2
4.665137481679881,11.163291444919235,2
4.105460398000183,9.659505977775671,2
3.5254200016507813,5.422291648007732,2
5.177738894353193,6.024329001329422,2
4.312625563969223,7.852387822380771,2
6.661725073677708,12.41036257205307,2
3.334312318226102,10.740863282398408,2
2.8015593022294465,7.189840048842891,2
7.505396595768294,6.934556119792532,2
8.188669586624059,10.987878622942,2
4.993874251470969,6.446125442907402,2
7.222989576193743,11.805550655360808,2
7.322548494950192,7.121105583169901,2
2.7893770750292686,11.337217337776682,2
3.128730916440325,6.012598698939197,2
1.5231330342678455,10.314232910430775,2
2.1290342875987203,11.031263556872275,2
8.348766507487648,8.120035237569663,2
1.7639649812513527,10.804866124127688,2
6.176595519944553,10.308233205812146,2
7.332995012938433,10.194588646990907,2
6.340737280703837,7.879203102851994,2
3.1744511616288498,9.849870176436971,2
6.296779551552268,11.382931116742835,2
1.820779464644859,8.238814556005416,2
5.736813957185751,12.907276505196094,2
7.558263966242003,11.109078148560073,2
8.613943362256194,7.98052766489155,2
6.7220424756876325,10.035852869086375,2
3.0680741770379703,6.905687549388356,2
1.2842916082459284,7.951242517220587,2
6.705923896155058,5.505585180630323,2
5.099126828010402,12.823713864239561,2
4.834625916284614,11.08031350598559,2
1.4003709228777073,7.690709245129838,2
8.150590433341055,10.415619268295387,2
5.182723274097658,7.207971163692243,2
5.272154633139262,9.694706022542707,2
7.12690433760367,5.92259603453077,2
1.9578218159652439,7.315497165457992,2
4.499406561315113,12.005829174327207,2
6.447226618355965,5.7844360911483514,2
5.702508480717754,6.772357212613543,2
3.891530392274212,12.160361159168705,2
6.926984004584021,9.295991658273449,2
7.89310844588963,8.763333546449815,2
8.662935415995165,8.782049137656422,2
7.84934065274816,7.734416619736855,2
1.6835481034649646,8.415260388145693,2
5.580646952850354,7.858920923575387,2
7.047505581801139,10.92577112433199,2
4.636782760500534,6.131794602506751,2
8.26445199674771,7.001224362318414,2
3.436187112694314,7.33285156760014,2
4.753695610866547,10.373840833166202,2
8.149044571403584,11.182884456230191,2
4.108535801154714,6.622949059217242,2
7.647819360297081,9.810828194737928,2
4.975706474754775,10.619686081349917,2
4.853553447885973,11.273720567523545,2
4.704130605380552,8.828692799435972,2
4.881979461718817,12.979345666740988,2
3.813762407334154,7.072213104476501,2
7.086948707256052,5.657585894890561,2
7.815054149647031,11.496510020064298,2
4.5686653969898705,11.406116861024966,2
2.2670389282067895,9.660573761340629,2
5.7198518772661,9.466273491076867,2
1.3430027089941694,9.480874183660948,2
5.845760370323567,8.224629501510426,2
4.442766738813593,11.756688727971959,2
7.245922645620087,11.040648748859464,2
4.725355174029035,8.233372116532538,2
1.8664804844953546,7.698637805351728,2
6.860789861140184,7.863755247619213,2
7.463406631252159,8.201652950255147,2
4.952986040429251,6.063129059919445,2
2.323199087931733,10.966367334412121,2
8.561142399846865,9.869487544029443,2
4.419361249551026,8.65328968701702,2
5.030517604527403,5.874959153970586,2
7.372296929174277,8.8917411465484,2
7.060539568723879,9.733008312956331,2
5.687857271880803,10.194719315200421,2
6.411155883895011,5.647674362276499,2
6.5078712118168065,5.988801114866934,2
6.740914575604408,7.650883620450068,2
5.910082712551374,9.690047081376537,2
5.563055865979905,7.639033080115732,2
7.1017103172231515,9.24761813525762,2
6.233186009334582,8.174907631319225,2
5.00431558449595,6.298489829565511,2
3.1509326036342804,7.6399575746950585,2
3.987745270013546,10.392450087343967,2
4.139416959802428,7.260941956489621,2
8.45184639129807,7.347048038165758,2
2.868326827887542,9.338890624636925,2
6.684678852475651,6.124462626590574,2
4.754080370914565,11.552243594002743,2
3.6790612180515057,12.681918115555101,2
6.015190873838703,5.183863230100858,2
8.112055771505094,10.0594581618407,2
3.664818731259241,9.460637230391326,2
7.092053598469214,7.163484673706895,2
8.208139892164429,9.598504961706569,2
7.861732755719922,10.140180818741209,2
2.855470634519169,10.804788323857036,2
5.5826962735917105,10.600094175571476,2
3.4034111781300327,11.443967294097542,2
5.193827565567042,7.458419415215515,2
1.38485873602212,9.67064120170034,2
8.06485145729042,9.008977433360487,2
2.8391198430791507,11.599514421157082,2
3.25577702096804,8.954628456332925,2
6.502866043346506,10.922305811514077,2
2.784307641603389,9.437827647392423,2
2.9737913972081347,8.799596704602449,2
1.10630682100118,8.449884818378651,2
2.67882382601975,7.051246033369621,2
3.706007783662873,11.647783704897805,2
3.777666029338447,5.353243211384379,2
2.614242216484047,11.43142821172345,2
7.617462593865808,11.940766452617387,2
8.068682189154686,9.671919288704673,2
7.789360580278201,10.304688683288663,2
6.096825080278489,5.264346600269846,2
6.232302661872769,12.261492688748925,2
4.691340999114986,6.417058646668895,2
8.488472788198305,10.564459717507733,2
4.317233725360095,7.074591140066573,2
3.550272207223495,9.808377530979733,2
3.6639805064315576,7.590358605126898,2
2.022320617888952,6.830462299934271,2
4.968285175246569,7.29003628245478,2
4.645443651760021,11.205784046399236,2
6.978203393997643,9.28460841074471,2
4.90877597249557,5.4983501857198505,2
8.380612685779631,7.983277407497692,2
5.363957732859261,12.33916947763387,2
7.561558429917412,7.718728607253361,2
5.899700850411739,8.512163142483296,2
5.982253750413395,7.20750641084192,2
2.1947806877673757,7.686339946555531,2
1.8300338983906208,10.071510908836395,2
7.066743917623453,10.557037426035913,2
3.0515545841926652,5.689319316684978,2
8.285970785593161,9.635550538645951,2
7.608583354821245,10.129710558620978,2
6.992231644027294,11.6048796154331,2
8.483435409639453,8.559878896863044,2
6.734637493992013,8.510269919876245,2
6.300183710739166,12.651700245351025,2
8.250146756743257,9.744888457105692,2
3.3768774532311534,8.879843199247587,2
4.484638768597303,5.807145754792248,2
5.117494651448356,5.6934610388368885,2
5.6738697744681135,6.983890380056876,2
4.997298124387194,11.907349954204964,2
2.8818356040887863,10.89912712377059,2
6.999765803178425,8.810010112161427,2
4.084162423596095,10.566233940692387,2
4.018968078328552,10.61266611229624,2
1.8113077696077555,8.714909536536453,2
3.0842486489799468,6.547341400543022,2
5.858741496171482,12.87053583032574,2
8.610915043900718,9.28292631077012,2
4.569903441368898,10.166626046095178,2
4.626337187300272,7.012339158658124,2
7.653845382946711,6.812679309129978,2
4.594704999340699,6.526820270858248,2
5.497514502730111,8.263563083162765,2
2.604068382238282,7.991683948015329,2
3.723371104722291,9.917009057202309,2
6.6543862199306645,7.609054536674893,2
4.446006119512453,7.122662081851325,2
7.384399671781752,9.824018744359233,2
4.099268878438002,9.371604431831974,2
3.471576401337618,10.030893363855816,2
3.9111846741489256,11.59783387179563,2
4.436119346998045,7.409320050226339,2
8.135858198963563,10.292441736621189,2
3.844053604878117,6.6276702356107675,2
3.257202611094164,7.075295014195655,2
5.089178655696614,7.698157800346484,2
3.8546391904169997,7.037918600791192,2
7.97469248320093,9.052374253028333,2
4.357452062400521,6.569951829231416,2
3.0637961942274172,7.305391545374884,2
5.686421083363012,6.362163373247827,2
4.98885304338125,9.599174635664383,2
3.236590912400805,5.526980787181122,2
6.924418146366053,7.410683882198974,2
3.1194712660648163,6.636299013668459,2
6.622330247190456,6.441588436589361,2
7.47961385296348,7.151114822067983,2
5.089818048807875,8.519033766516868,2
4.5418796356429105,5.5248746492280905,2
8.57697815771605,7.4993007433838965,2
6.714678242668994,8.57969866849861,2
3.72106011591503,10.516528276961193,2
2.795397601242964,11.975317937036703,2
4.605697815787027,11.364548870294337,2
1.727825004819033,8.821038525540493,2
5.516140766478472,5.076623295944796,2
1.6277728266482954,10.512750555654584,2
6.042885450650222,10.301487606734995,2
7.8618336259674155,10.550106092576973,2
6.669157438817562,11.860001311920628,2
3.022368333733077,12.213840279076502,2
6.762383266156437,10.290162569618627,2
4.2135675696746056,5.713356119313866,2
3.2749952376452747,5.493128228470658,2
7.585722421455616,10.397381903804495,2
6.425436747527298,10.855916312947242,2
6.346824835204322,11.08820974791654,2
7.57311680976801,10.100736565253492,2
2.4365141816362295,11.625755360741444,2
4.792616875499055,9.223427424822603,2
6.898364782014639,12.15743656189985,2
1.7411700752440886,9.945511218461084,2
7.05772276306241,11.265892535407756,2
7.742503587825839,11.37908461501917,2
5.645203617639844,5.194010196754203,2
4.251876938386342,12.81524352801487,2
3.2776895017508476,5.671504576722057,2
7.785192411158636,8.962675218504103,2
4.711392805607901,8.024868666961243,2
6.1779849199613,12.164691209689128,2
3.9217570667676283,12.69674519934793,2
1.7702105387514209,9.191534548818087,2
4.521930398403177,9.242368508576027,2
7.185274201305182,11.169745785757542,2
3.621334173765283,7.110816327060945,2
1.368346304375216,9.004899952519533,2
8.520303821665284,9.042120871404544,2
7.939606334979965,10.387744131871669,2
6.48142800657245,9.126627574402027,2
8.396036044203811,7.375375557936079,2
5.77630593601237,10.833301824168188,2
2.2959052362511043,9.46323520452076,2
3.016548029841447,10.589081912702966,2
3.3907507233211627,5.421621913873421,2
5.530869454529646,5.507273906910417,2
6.451093244352587,6.487366449633081,2
7.110728299690941,9.30062687073474,2
4.7069251065816236,6.436140327229418,2
2.9949711847544864,7.560735560233902,2
4.516232062560736,12.522617501093034,2
3.521082697920363,11.57396443861409,2
7.190240337123775,8.668012264760018,2
2.048642757382289,10.131081634873441,2
6.978566208436865,10.656371525083856,2
2.052685702412836,10.419055418239699,2
4.636418542481957,5.591946802659493,2
1.6366668831087452,6.92871438631333,2
4.5783814322027245,5.735685591209969,2
7.926159897473509,9.533296721750753,2
6.780947134724466,9.342391494765318,2
7.262849309115929,8.132357008755903,2
2.7519003612047386,7.609741215261328,2
4.705331224570345,10.323604058902719,2
3.4012725841995564,9.702088835508516,2
6.639271821794236,12.612789492701188,2
1.341394186737876,9.900852331198719,2
6.108976659783271,6.7430038155980245,2
6.031970469640942,11.189083334169391,2
5.74653253587074,5.853888297455975,2
2.319154610878456,10.766001997103468,2
6.669578447940633,10.973520249510633,2
3.8347951321625224,8.165700414970317,2
4.34240068729104,11.097819717900776,2
6.7819191591545325,6.3073890435249265,2
7.517648317089707,7.7285277752424815,2
5.604430057565981,11.553669016591684,2
3.597699868476588,6.302250297041091,2
2.844964772759635,9.97794339608221,2
5.983416078518845,12.214778198707515,2
4.840792403618422,12.785195095378096,2
4.385423408389903,5.30477226153283,2
6.537789277813715,7.101659953531562,2
6.000696836081479,9.07462254381587,2
7.505319183365451,8.449188405595692,2
3.7090817656309834,11.955787879769606,2
3.133038165573324,10.85036879063048,2
6.954165606554284,9.309284746179912,2
7.251280855403811,6.469574020707132,2
5.243904654947756,11.753109076803261,2
6.685145891293098,9.789412475303374,2
3.1584202417827107,8.321207742609044,2
6.784402750925178,6.700768003747527,2
1.5167035219749283,9.032952650199531,2
7.886139614336338,9.001120282863457,2
5.991564553220347,5.446344464740534,2
7.687074469207257,6.476844126153248,2
3.3342470621732954,8.705564736182835,2
5.055013244101778,8.885424758152107,2
2.3318035137117006,11.286036805904116,2
5.195714102051695,6.167629710337401,2
6.7466733251733935,5.713621832431777,2
8.034439279160086,6.609551628057848,2
7.451528747404852,8.944756621350669,2
3.3805016546196827,5.934144006758426,2
5.350876114671198,12.957744820067568,2
8.708005412432286,9.274520621761372,2
5.889087618613675,7.633971333476296,2
5.450376955104971,8.061030774346545,2
3.710057203692334,10.216318206033517,2
3.869355233274576,8.157622480705305,2
5.0355758479960295,6.0746660650990565,2
2.4328938944669534,8.90707813548765,2
4.099965067903606,9.307022986246992,2
5.198624165862649,10.329415289453534,2
2.899442783347039,8.585464722605657,2
7.958550028949399,7.147142733260607,2
4.884711189518515,10.602442741414901,2
3.46385230961483,8.975189795426525,2
6.545423383630491,6.967383103322889,2
7.854230642722032,7.249192395649166,2
4.42888388060719,6.520652550847082,2
8.163878111148225,10.443939179091291,2
7.5149776060903415,6.747137416233286,2
6.7310360182616655,8.213997899277523,2
2.9324412340995183,6.343212786969028,2
6.509473469646859,6.50248674383113,2
6.457472799140702,12.63312035939275,2
1.179208552109956,7.827770764458405,2
6.788046000768305,11.980156369331665,2
2.169414953162129,10.82787632423766,2
2.9308173490103457,7.670091519817834,2
7.706984322142906,10.016842714702252,2
8.023599483847573,8.882784859524621,2
7.740909501018818,10.86288569195531,2
3.9213216280338963,6.472022080058477,2
4.3325062923144015,8.651206001002132,2
2.284024639307581,6.986841013259102,2
5.716956814734469,12.606944043127408,2
3.701581218385135,7.801939477574018,2
4.753377156129511,12.588805844595829,2
2.372311655923807,11.020560710472987,2
1.6134860889302836,8.109505464122192,2
3.9691179262871694,6.679756562309446,2
5.363150424250707,6.378569138157574,2
4.630373755383611,11.981229323150366,2
7.773855334095728,11.829815618007355,2
1.6093289124437917,7.351610028512102,2
7.050876520598776,6.361158789084022,2
8.011024253954577,6.49752423570129,2
2.2268403925241236,7.575395063180903,2
7.931797289889884,10.06276025129723,2
5.831892414522725,11.714279439963116,2
3.5855124373229756,10.427905851065567,2
3.0277710069403874,7.548796275297443,2
3.8596324509994693,5.757085900798565,2
6.511600430796323,12.474693286506207,2
3.6789082064527863,11.460294227503201,2
5.751599606679517,9.62226561151395,2
6.748069763206596,8.800132466406986,2
3.996972693945531,5.202320227255758,2
3.5832141111186777,5.781696447336635,2
6.256604934661063,8.9201765723054,2
3.8914631603913508,6.783005557481014,2
5.045730314402974,9.16266920546243,2
2.8524253369630523,10.377241648123,2
7.8897754956723425,7.734881555328706,2
1.8233098145856976,7.192166163844377,2
1.7038682206137015,7.0834293126791845,2
1.2729149403329147,9.894046967151208,2
6.910916372253714,10.532900395171797,2
3.1125079915042737,6.259174853784689,2
4.816165410862915,8.095452387500622,2
5.311596303551505,10.856254106646594,2
8.856640772772472,9.9079319923989,2
4.965119145558266,6.252988417339803,2
5.086022209233214,11.468748237602878,2
4.032824570825901,8.344342009004622,2
2.3473178574734423,11.48434016677367,2
5.408765710896658,10.067595769622539,2
4.043030403117287,6.485654919373163,2
4.693872678956262,12.146389358455435,2
4.0886604818629735,12.545824175046222,2
6.719437994827003,10.399021385909453,2
6.178747115695987,8.857388265854057,2
4.197756962065644,6.638780368519798,2
7.937784090255887,10.190312883273293,2
2.5205143188530768,10.945688941418492,2
4.841952681477568,10.795484090143194,2
7.411356058809774,11.00434167240977,2
3.693258930260683,10.462589552040189,2
8.53453212306927,9.449506544507894,2
1.458774511395447,9.10496327714637,2
4.317748347489684,10.906186909090609,2
3.887186963387062,9.5149551368399,2
8.27985376155234,9.990222327881156,2
6.917135692765331,11.524241697654235,2
6.944466148008257,9.50661740316547,2
4.319443218140689,11.751314422865136,2
8.952293788661722,9.334538982820046,2
4.304700011200245,5.801744435638275,2
2.578648949586254,10.58324338922025,2
4.614033493767787,11.951443947628267,2
5.08314137929879,12.962109369078892,2
3.3014103544753475,11.733970993690287,2
4.517426570464405,8.635187655292436,2
7.192094395578753,10.453649461474882,2
7.851566220339264,7.743435376965293,2
6.241849335537753,10.900790663609886,2
1.5996310408521204,7.741633549800139,2
5.012095055737107,7.039017819489793,2
2.3046552631292117,9.372910075009141,2
3.4500694418352493,8.722448134898334,2
7.980233575756301,8.445624064391321,2
5.3085237181755405,8.805423787977963,2
5.202003411347193,10.938418575117781,2
4.861059076957366,7.3397640800031745,2
5.0267211085911665,8.32232098022494,2
2.1996951298720204,8.327565778823383,2
8.229256628683526,6.695372976141553,2
6.14563710691815,10.671638777565347,2
3.9953675845250753,9.74335711584369,2
4.72450883903566,10.306936366255808,2
2.280991145921107,11.587540693014061,2
7.985534782894289,9.950864992645597,2
4.430001715307191,7.86313906229639,2
5.205527260266701,8.265481526079924,2
4.971914612438277,8.379203387925276,2
6.792314602425087,9.80204822155586,2
3.752392607944013,7.925485615060959,2
3.0175420025523243,6.881979900844039,2
1.6418506877930583,9.110309852151833,2
5.147929124215226,5.7382941583283,2
7.7698642701426675,9.62769926919125,2
4.499324771421058,7.37953188715484,2
2.2794857476254484,11.287599319925773,2
8.64668072697578,9.858244459072814,2
4.446921979263521,5.09056841420483,2
3.537635423324363,9.64941771058213,2
5.694949270591493,11.011742085483272,2
3.291350045245515,12.10367801805941,2
8.631558183076892,10.309776187662386,2
4.588833750583325,7.697574025112036,2
6.823653352218887,9.452140200068133,2
7.968362999367801,9.166216980055546,2
5.496865063009637,10.131968617920538,2
6.46720083867429,10.197600398924456,2
7.189095085697799,10.688142326949505,2
3.4237656783719252,11.958430192702618,2
2.283508945562515,11.168824299929726,2
3.7206603877339024,10.519414176427775,2
4.033025847144493,6.358307481484585,2
2.0708955373083344,11.627069772685887,2
7.23904546234419,11.077169544921912,2
1.4694270823414022,10.522040425114879,2
1.9516106729445353,11.056228232354218,2
6.610186764507738,8.212714046804429,2
3.528317343719417,8.302081946974967,2
5.1653747513987645,10.586470676307282,2
7.414324709783786,6.51727039764487,2
4.757693593731019,12.323343058242756,2
3.540091101938857,8.765424522537666,2
5.301292133695491,6.033999684629011,2
7.288026386161672,11.944439425120489,2
2.8009429709535323,6.373805803907427,2
4.27984960699687,5.975757691766289,2
8.180059141306304,10.638920246856834,2
6.758142741485174,11.610289579335095,2
5.382327066867891,5.047147072470356,2
4.264224583280206,9.372692254096435,2
6.505231762017077,5.3732127668816005,2
5.746948205604041,11.566568913072045,2
4.706675028123477,5.095309773899591,2
7.557416876511564,7.662001886594016,2
5.073864437201143,12.05360153278194,2
2.9825585530636913,7.886207221268729,2
2.9672803012309394,11.719576214903277,2
7.453137735266614,7.140242374524293,2
1.3254030685361093,8.445253847962464,2
3.342509109712271,10.454000011528587,2
3.1944278855760047,10.518346510865577,2
5.713644119229067,9.066955731540654,2
8.60853076293362,7.548197899317246,2
3.259074230905835,11.711633226433072,2
6.257018892484892,10.401596224879693,2
6.900139337403607,5.865509975741114,2
1.3460441406594894,10.164270865908339,2
3.2384639035425105,7.528660545938468,2
8.958795005313268,8.55464944629172,2
1.8099394247542402,10.349786292479386,2
6.005799887529607,6.969295009611862,2
5.525161759631114,10.360624432708347,2
7.067439337539885,5.806421598849432,2
7.8625010637341655,8.523869055170602,2
5.664595521658896,10.451959150508419,2
2.319052588181313,11.966017583279385,2
3.9006768307390147,10.394340979302257,2
5.068786690036864,7.914628012425823,2
2.063917457972527,9.68697896508785,2
6.34746158144526,11.61416013075273,2
7.61297738287128,8.543990987285785,2
6.402910556681988,5.6026680960850666,2
2.5388234732297787,9.099459017155501,2
7.657026877604789,9.647697293311653,2
6.9858171166616145,8.625295788457453,2
4.324527305460994,6.530993343925992,2
7.968618057297258,7.333237036047595,2
7.478684109658095,7.52699323560018,2
6.536190459798773,8.915449337036248,2
5.014745857443184,11.61148851921724,2
4.0467810418343335,5.424590666053318,2
3.783199004392891,5.500584265263573,2
2.4902378979881172,7.192224949367143,2
5.335478577440539,7.301273449699587,2
